DepMap_ID,stripped_cell_line_name,Drug name,Drug Id,Cell line name,Cosmic sample Id,TCGA classification,Tissue,Tissue sub-type,IC50,AUC,Max conc,RMSE,Z score,Dataset version,New_Cell line name
ACH-000191,BHT101,OTX015,1626,BHT-101,906696,THCA,thyroid,thyroid,0.2961599773303214,0.6824336531479844,10.0,0.1924835931714071,-1.1855582519460282,GDSC2,BHT101
ACH-000191,BHT101,Mitoxantrone,1810,BHT-101,906696,THCA,thyroid,thyroid,0.9839888826302576,0.8715423128796227,3.0,0.0543609342796909,0.2218079029204674,GDSC2,BHT101
ACH-000191,BHT101,BMS-536924,1091,BHT-101,906696,THCA,thyroid,thyroid,1.7303425280818872,0.8340091484270367,10.0,0.0944503328416387,-0.2289524088125544,GDSC2,BHT101
ACH-000191,BHT101,Pictilisib,1058,BHT-101,906696,THCA,thyroid,thyroid,0.9319985471128582,0.7829357361546031,10.0,0.069564683758871,-0.3879207233356468,GDSC2,BHT101
ACH-000191,BHT101,Carmustine,1807,BHT-101,906696,THCA,thyroid,thyroid,5.428112594781315,0.9705652224235428,30.0,0.0801735295299308,-0.7747380488606953,GDSC2,BHT101
ACH-000191,BHT101,Crizotinib,1083,BHT-101,906696,THCA,thyroid,thyroid,3.2049260954041285,0.988362256402037,10.0,0.0735234323355104,0.1918607882563836,GDSC2,BHT101
ACH-000191,BHT101,AZD5153,1706,BHT-101,906696,THCA,thyroid,thyroid,1.3158462658321,0.7869627635153229,10.0,0.1634015144911851,-0.10423566183655,GDSC2,BHT101
ACH-000191,BHT101,AZD5438,1401,BHT-101,906696,THCA,thyroid,thyroid,2.8006683848605243,0.9029322739460498,10.0,0.0904526722549528,0.3049906380431764,GDSC2,BHT101
ACH-000191,BHT101,Entospletinib,1630,BHT-101,906696,THCA,thyroid,thyroid,2.470766856494327,0.8916586474439164,10.0,0.0949837064895202,-1.0352517016711436,GDSC2,BHT101
ACH-000191,BHT101,AT13148,2170,BHT-101,906696,THCA,thyroid,thyroid,2.427582125288955,0.8887406359719929,10.0,0.1097659069156376,-0.8659630722991086,GDSC2,BHT101
ACH-000191,BHT101,I-BRD9,1928,BHT-101,906696,THCA,thyroid,thyroid,4.986609963105181,0.9823597699468628,10.0,0.0360847975254277,0.3239175891950786,GDSC2,BHT101
ACH-000191,BHT101,AZD3759,1915,BHT-101,906696,THCA,thyroid,thyroid,3.023153774639366,0.986533746939078,1.0,0.0743681603277286,0.2921917052777404,GDSC2,BHT101
ACH-000191,BHT101,Obatoclax Mesylate,1068,BHT-101,906696,THCA,thyroid,thyroid,-0.861143832234365,0.5374466479868898,10.0,0.0616037062082403,-2.030011580851665,GDSC2,BHT101
ACH-000191,BHT101,MN-64,1854,BHT-101,906696,THCA,thyroid,thyroid,2.917444302013924,0.9186359584759952,10.0,0.0707353296139962,-1.81148374580028,GDSC2,BHT101
ACH-000191,BHT101,Alpelisib,1560,BHT-101,906696,THCA,thyroid,thyroid,3.0688338087373648,0.9549536828109888,10.0,0.058453312363072,-0.3373249499765134,GDSC2,BHT101
ACH-000191,BHT101,Foretinib,2040,BHT-101,906696,THCA,thyroid,thyroid,0.3778288635232656,0.6921393160497195,10.0,0.1299908303118145,-0.4124914436889731,GDSC2,BHT101
ACH-000191,BHT101,Luminespib,1559,BHT-101,906696,THCA,thyroid,thyroid,-3.5625231491606133,0.5659593156452541,1.0,0.1432416737965963,-0.7914126376414696,GDSC2,BHT101
ACH-000191,BHT101,Selumetinib,1736,BHT-101,906696,THCA,thyroid,thyroid,0.4389387506402315,0.6938669480123812,10.0,0.053911668541834,-1.5626955285067183,GDSC2,BHT101
ACH-000191,BHT101,VX-11e,2096,BHT-101,906696,THCA,thyroid,thyroid,0.2061528164775058,0.6716283924365494,10.0,0.090375185591767,-1.7060781942861951,GDSC2,BHT101
ACH-000191,BHT101,AZ960,1250,BHT-101,906696,THCA,thyroid,thyroid,0.7702897304072582,0.7372825437881021,10.0,0.0781823918523785,-0.7578107077553247,GDSC2,BHT101
ACH-000191,BHT101,MK-1775,1179,BHT-101,906696,THCA,thyroid,thyroid,0.9393312650435466,0.7558528002418182,10.0,0.0782839168605277,0.1439118848234346,GDSC2,BHT101
ACH-000191,BHT101,BIBR-1532,2043,BHT-101,906696,THCA,thyroid,thyroid,4.303714496989228,0.969979127581566,10.0,0.0443502711120531,-0.7468356613089232,GDSC2,BHT101
ACH-000192,MFE280,MK-8776,2046,MFE-280,908129,UCEC,urogenital_system,endometrium,4.490623202648552,0.9626929422081888,5.0,0.0272930058432702,0.8236493976810663,GDSC2,MFE280
ACH-000192,MFE280,Linsitinib,1510,MFE-280,908129,UCEC,urogenital_system,endometrium,4.961873698832438,0.9644909251016353,10.0,0.0705159146655762,0.93582224311422,GDSC2,MFE280
ACH-000192,MFE280,VE821,2111,MFE-280,908129,UCEC,urogenital_system,endometrium,5.030381044896737,0.9593451380030108,10.0,0.0422443245729598,0.6516573453997867,GDSC2,MFE280
ACH-000192,MFE280,Alisertib,1051,MFE-280,908129,UCEC,urogenital_system,endometrium,2.9912803377547985,0.94846151331988,10.0,0.0511279767652471,0.4538628624656164,GDSC2,MFE280
ACH-000192,MFE280,Sabutoclax,1849,MFE-280,908129,UCEC,urogenital_system,endometrium,0.3389178076057532,0.6643296115600288,10.0,0.102618801654139,0.6291835126413128,GDSC2,MFE280
ACH-000192,MFE280,Nelarabine,1814,MFE-280,908129,UCEC,urogenital_system,endometrium,6.538197712386845,0.9744034511562992,20.0,0.0641259623311662,0.3714046776200401,GDSC2,MFE280
ACH-000192,MFE280,Ibrutinib,1799,MFE-280,908129,UCEC,urogenital_system,endometrium,4.40052339316723,0.9425521047161156,10.0,0.0380516848006366,-0.0069264962148224,GDSC2,MFE280
ACH-000192,MFE280,Sapitinib,1549,MFE-280,908129,UCEC,urogenital_system,endometrium,3.870497838342688,0.9304749893745587,10.0,0.0681494376354774,0.1187251875577518,GDSC2,MFE280
ACH-000192,MFE280,LJI308,2107,MFE-280,908129,UCEC,urogenital_system,endometrium,5.220950230944118,0.9634653058821432,10.0,0.0503794317257737,-0.0963447893635007,GDSC2,MFE280
ACH-000192,MFE280,GSK591,2110,MFE-280,908129,UCEC,urogenital_system,endometrium,4.577605149198561,0.9478079914340506,10.0,0.0481820046801823,0.0022675754971217,GDSC2,MFE280
ACH-000192,MFE280,GSK2606414,1618,MFE-280,908129,UCEC,urogenital_system,endometrium,4.395928907298388,0.9424097358606012,10.0,0.0760563716612022,0.588134264135627,GDSC2,MFE280
ACH-000192,MFE280,Sepantronium bromide,1941,MFE-280,908129,UCEC,urogenital_system,endometrium,-5.873481962008446,0.0886090416870839,10.0,0.0827956405470489,-1.1049622647531556,GDSC2,MFE280
ACH-000192,MFE280,Leflunomide,1578,MFE-280,908129,UCEC,urogenital_system,endometrium,4.180941808690262,0.807086641608947,100.0,0.0569315126187976,-0.9953166364526967,GDSC2,MFE280
ACH-000192,MFE280,Ipatasertib,1924,MFE-280,908129,UCEC,urogenital_system,endometrium,2.6012049860580824,0.8588017249825833,10.0,0.0499792416496503,-0.6082597871823102,GDSC2,MFE280
ACH-000192,MFE280,NVP-ADW742,1932,MFE-280,908129,UCEC,urogenital_system,endometrium,5.495806073188735,0.968732149580059,10.0,0.0301348188742863,1.8997216374195505,GDSC2,MFE280
ACH-000192,MFE280,Teniposide,1809,MFE-280,908129,UCEC,urogenital_system,endometrium,0.0291577654064341,0.75212385226192,3.0,0.1040484434654684,-0.2136201266719712,GDSC2,MFE280
ACH-000192,MFE280,Afatinib,1032,MFE-280,908129,UCEC,urogenital_system,endometrium,1.8597432092669337,0.8400296607801918,10.0,0.0707459116351571,0.1415889533372354,GDSC2,MFE280
ACH-000192,MFE280,Buparlisib,1873,MFE-280,908129,UCEC,urogenital_system,endometrium,1.6498865369673312,0.7885318361880314,10.0,0.0312328493712941,0.7313278597883898,GDSC2,MFE280
ACH-000192,MFE280,AZD5363,1916,MFE-280,908129,UCEC,urogenital_system,endometrium,2.508348859701329,0.852764794366497,10.0,0.0486816481448188,-0.3290933858371104,GDSC2,MFE280
ACH-000192,MFE280,Ruxolitinib,1507,MFE-280,908129,UCEC,urogenital_system,endometrium,4.663470583497851,0.9501991713967208,10.0,0.1038430960735764,-0.1805704252600665,GDSC2,MFE280
ACH-000192,MFE280,AZD6738,1917,MFE-280,908129,UCEC,urogenital_system,endometrium,5.291235774277478,0.9648852274642896,10.0,0.0231685766517119,2.319534023190639,GDSC2,MFE280
ACH-000192,MFE280,PRIMA-1MET,1131,MFE-280,908129,UCEC,urogenital_system,endometrium,4.909289426621325,0.9215767603175308,30.0,0.0549187276644503,0.1354845889431238,GDSC2,MFE280
ACH-000192,MFE280,WEHI-539,1997,MFE-280,908129,UCEC,urogenital_system,endometrium,1.4150395040358148,0.7684091913540724,10.0,0.056709369227982,-1.116107403312928,GDSC2,MFE280
ACH-000192,MFE280,EPZ004777,1237,MFE-280,908129,UCEC,urogenital_system,endometrium,5.396103823760728,0.9669090533505053,10.0,0.0418189442420508,0.1073341861799702,GDSC2,MFE280
ACH-000192,MFE280,Acetalax,1804,MFE-280,908129,UCEC,urogenital_system,endometrium,7.322824554916296,0.979453747991996,30.0,0.0423222805291606,1.3002683849652272,GDSC2,MFE280
ACH-000192,MFE280,Paclitaxel,1080,MFE-280,908129,UCEC,urogenital_system,endometrium,0.3070270541076196,0.9885349090974384,0.1,0.0209519304734353,1.3828545091728752,GDSC2,MFE280
ACH-000192,MFE280,P22077,1933,MFE-280,908129,UCEC,urogenital_system,endometrium,6.279072976929339,0.9801005842447664,10.0,0.0415573505782608,1.063227450271321,GDSC2,MFE280
ACH-000192,MFE280,AGI-6780,1634,MFE-280,908129,UCEC,urogenital_system,endometrium,4.009653202815631,0.929284328480124,10.0,0.0886422467568659,-0.1792358856654744,GDSC2,MFE280
ACH-000192,MFE280,Olaparib,1017,MFE-280,908129,UCEC,urogenital_system,endometrium,4.882735495371867,0.9558655731690668,10.0,0.0346803118362634,0.2442595137993468,GDSC2,MFE280
ACH-000192,MFE280,PCI-34051,1621,MFE-280,908129,UCEC,urogenital_system,endometrium,4.05128122322328,0.9308127136189924,10.0,0.0712693473987352,-0.3529174580217115,GDSC2,MFE280
ACH-000192,MFE280,Sorafenib,1085,MFE-280,908129,UCEC,urogenital_system,endometrium,3.480971904840372,0.9072679330934444,10.0,0.1188852748936647,0.7036089716722862,GDSC2,MFE280
ACH-000192,MFE280,Zoledronate,1802,MFE-280,908129,UCEC,urogenital_system,endometrium,4.658144433552566,0.9799667381070192,2.0,0.0436641023458741,0.5779520072383552,GDSC2,MFE280
ACH-000192,MFE280,Cyclophosphamide,1512,MFE-280,908129,UCEC,urogenital_system,endometrium,5.75262037906742,0.9730048697435985,10.0,0.05422493660679,0.3805762385273571,GDSC2,MFE280
ACH-000192,MFE280,MG-132,1862,MFE-280,908129,UCEC,urogenital_system,endometrium,-1.614555190327874,0.4716995215589397,4.0,0.1248321611267874,-0.2302168000317076,GDSC2,MFE280
ACH-000192,MFE280,AZD5991,1720,MFE-280,908129,UCEC,urogenital_system,endometrium,6.203148775632098,0.9804631780753496,10.0,0.0412856554316837,0.7677631958190043,GDSC2,MFE280
ACH-000192,MFE280,Telomerase Inhibitor IX,1930,MFE-280,908129,UCEC,urogenital_system,endometrium,1.8579758047096664,0.8054734333761262,10.0,0.10555422883107,1.034025247220945,GDSC2,MFE280
ACH-000192,MFE280,Dactinomycin,1911,MFE-280,908129,UCEC,urogenital_system,endometrium,-4.325504599447704,0.4268783456769345,0.8,0.2361227922379945,0.2663095767368801,GDSC2,MFE280
ACH-000192,MFE280,Dihydrorotenone,1827,MFE-280,908129,UCEC,urogenital_system,endometrium,-0.5041756437430008,0.8007110772595318,1.0,0.0876587405521728,-0.856784705588621,GDSC2,MFE280
ACH-000192,MFE280,ABT737,1910,MFE-280,908129,UCEC,urogenital_system,endometrium,1.4023070717186523,0.7672887753885091,10.0,0.1103132112881668,-0.3545409593450908,GDSC2,MFE280
ACH-000192,MFE280,AZD1332,1463,MFE-280,908129,UCEC,urogenital_system,endometrium,1.3682831047333714,0.7667330418288076,10.0,0.0479450024512949,-1.560820406740647,GDSC2,MFE280
ACH-000192,MFE280,Osimertinib,1919,MFE-280,908129,UCEC,urogenital_system,endometrium,2.5488090984221765,0.9550930138263464,1.0,0.036446479654854,0.6520334006461848,GDSC2,MFE280
ACH-000192,MFE280,MK-2206,1053,MFE-280,908129,UCEC,urogenital_system,endometrium,1.6482254763060904,0.7883931935227048,10.0,0.0681235406706717,-0.8622181613817016,GDSC2,MFE280
ACH-000192,MFE280,Dinaciclib,1180,MFE-280,908129,UCEC,urogenital_system,endometrium,-2.080433402354549,0.6520650382205149,1.0,0.1658364132699102,0.3836711203807932,GDSC2,MFE280
ACH-000192,MFE280,Staurosporine,1034,MFE-280,908129,UCEC,urogenital_system,endometrium,-2.2628888352189813,0.4772488118353528,2.0,0.1325069318970968,0.434032236281858,GDSC2,MFE280
ACH-000192,MFE280,GSK2578215A,1927,MFE-280,908129,UCEC,urogenital_system,endometrium,5.447123891021792,0.9678539963251664,10.0,0.0557394490185693,0.3390081188669411,GDSC2,MFE280
ACH-000192,MFE280,Venetoclax,1909,MFE-280,908129,UCEC,urogenital_system,endometrium,2.950245717728775,0.9641158104082403,1.0,0.0352968392670054,0.4703958299667833,GDSC2,MFE280
ACH-000192,MFE280,PD0325901,1060,MFE-280,908129,UCEC,urogenital_system,endometrium,2.2471056899337207,0.97571235479154,0.25,0.0766907877508418,1.060592343321039,GDSC2,MFE280
ACH-000192,MFE280,Vincristine,1818,MFE-280,908129,UCEC,urogenital_system,endometrium,2.0781526068399265,0.8976595811606557,3.0,0.1562847618470401,1.5443832402517257,GDSC2,MFE280
ACH-000192,MFE280,Uprosertib,2106,MFE-280,908129,UCEC,urogenital_system,endometrium,1.4219654101524726,0.769017400755567,10.0,0.0725921994782915,-0.8030114104001616,GDSC2,MFE280
ACH-000192,MFE280,LGK974,1598,MFE-280,908129,UCEC,urogenital_system,endometrium,3.333821276991217,0.9087421051286122,10.0,0.0616931786855667,-0.8253759363422638,GDSC2,MFE280
ACH-000192,MFE280,IWP-2,1576,MFE-280,908129,UCEC,urogenital_system,endometrium,3.108645311661608,0.9671918738220256,1.0,0.072945119769257,0.1990330771360629,GDSC2,MFE280
ACH-000192,MFE280,Trametinib,1372,MFE-280,908129,UCEC,urogenital_system,endometrium,3.068800533971433,0.9664420176119836,1.0,0.063132368817451,1.2675233762861524,GDSC2,MFE280
ACH-000192,MFE280,XAV939,1268,MFE-280,908129,UCEC,urogenital_system,endometrium,3.690019530609261,0.916568552771808,10.0,0.0960530240006396,-0.8787655098160512,GDSC2,MFE280
ACH-000192,MFE280,Gefitinib,1010,MFE-280,908129,UCEC,urogenital_system,endometrium,4.686353552202145,0.980293797890428,2.0,0.040960713085885,0.9848032686421953,GDSC2,MFE280
ACH-000192,MFE280,Lapatinib,1558,MFE-280,908129,UCEC,urogenital_system,endometrium,3.685701716096732,0.9163845245623552,10.0,0.057126382475099,0.4928840639036229,GDSC2,MFE280
ACH-000192,MFE280,MIM1,1996,MFE-280,908129,UCEC,urogenital_system,endometrium,4.7408407823080285,0.9522693047067088,10.0,0.043387841160753,0.6486721705689875,GDSC2,MFE280
ACH-000192,MFE280,Daporinad,1248,MFE-280,908129,UCEC,urogenital_system,endometrium,-5.505191200934003,0.5284134464303082,0.1,0.1802877922418717,-0.6355319979212163,GDSC2,MFE280
ACH-000192,MFE280,Rapamycin,1084,MFE-280,908129,UCEC,urogenital_system,endometrium,-1.0546922347446523,0.9621895055925797,0.02,0.0666474946644613,0.6513862599788112,GDSC2,MFE280
ACH-000192,MFE280,Niraparib,1177,MFE-280,908129,UCEC,urogenital_system,endometrium,4.370182448452205,0.9416061823591568,10.0,0.0753259669811076,0.1203661767999463,GDSC2,MFE280
ACH-000192,MFE280,Talazoparib,1259,MFE-280,908129,UCEC,urogenital_system,endometrium,4.4619809457731066,0.944426907096505,10.0,0.0724070802143626,0.7109846000447914,GDSC2,MFE280
ACH-000192,MFE280,MIRA-1,1931,MFE-280,908129,UCEC,urogenital_system,endometrium,6.260401751226899,0.9798826594919378,10.0,0.0414397044177844,0.4243297813407732,GDSC2,MFE280
ACH-000192,MFE280,SCH772984,1564,MFE-280,908129,UCEC,urogenital_system,endometrium,3.766363478595472,0.944352603431292,5.0,0.0478942818689229,0.8273745939299363,GDSC2,MFE280
ACH-000192,MFE280,AZ6102,2109,MFE-280,908129,UCEC,urogenital_system,endometrium,2.421241285606068,0.8469383659722547,10.0,0.098870400823617,-0.1476614321803613,GDSC2,MFE280
ACH-000192,MFE280,Oxaliplatin,1089,MFE-280,908129,UCEC,urogenital_system,endometrium,5.659536027734211,0.9715238304289964,10.0,0.0424242504520444,1.1858431496255482,GDSC2,MFE280
ACH-000192,MFE280,EPZ5676,1563,MFE-280,908129,UCEC,urogenital_system,endometrium,6.247698214497214,0.979733084228256,10.0,0.0589423640947087,0.3982574667564287,GDSC2,MFE280
ACH-000192,MFE280,Nilotinib,1013,MFE-280,908129,UCEC,urogenital_system,endometrium,5.232619410642856,0.985702109405165,10.0,0.0688987412780522,1.1653286151854094,GDSC2,MFE280
ACH-000192,MFE280,Fulvestrant,1200,MFE-280,908129,UCEC,urogenital_system,endometrium,3.4424561361309647,0.9728870460347616,1.0,0.0575531518335302,0.3740867375621334,GDSC2,MFE280
ACH-000192,MFE280,I-BET-762,1624,MFE-280,908129,UCEC,urogenital_system,endometrium,4.179877889523069,0.9353566121192052,10.0,0.0485514304715373,0.6132856684509336,GDSC2,MFE280
ACH-000192,MFE280,WIKI4,1940,MFE-280,908129,UCEC,urogenital_system,endometrium,3.4381683956376423,0.905263392476414,10.0,0.0697143388776049,-0.4091220981621527,GDSC2,MFE280
ACH-000192,MFE280,PFI3,1620,MFE-280,908129,UCEC,urogenital_system,endometrium,5.757079657628112,0.9730739670263312,10.0,0.060159087746059,0.3890427275927946,GDSC2,MFE280
ACH-000192,MFE280,Navitoclax,1011,MFE-280,908129,UCEC,urogenital_system,endometrium,0.3345058224329492,0.6638690420453053,10.0,0.1051849825424915,-0.7896137638256989,GDSC2,MFE280
ACH-000192,MFE280,UMI-77,1939,MFE-280,908129,UCEC,urogenital_system,endometrium,4.426030140018743,0.9433368628482368,10.0,0.0375589577012191,1.18277205098318,GDSC2,MFE280
ACH-000192,MFE280,RVX-208,1625,MFE-280,908129,UCEC,urogenital_system,endometrium,4.487021684988847,0.9451751727300238,10.0,0.0575937469874239,-0.3297131538946956,GDSC2,MFE280
ACH-000192,MFE280,WZ4003,1614,MFE-280,908129,UCEC,urogenital_system,endometrium,3.797653304628583,0.9210485455081008,10.0,0.084669850816075,0.0119956072945308,GDSC2,MFE280
ACH-000192,MFE280,5-Fluorouracil,1073,MFE-280,908129,UCEC,urogenital_system,endometrium,5.673918124224681,0.9491104263860052,32.0,0.0645667043223259,0.5800595226403206,GDSC2,MFE280
ACH-000192,MFE280,Dabrafenib,1373,MFE-280,908129,UCEC,urogenital_system,endometrium,6.304264769465189,0.9803910355748646,10.0,0.0354119442428615,0.8823409443521048,GDSC2,MFE280
ACH-000192,MFE280,PRT062607,1631,MFE-280,908129,UCEC,urogenital_system,endometrium,3.809461543443356,0.921527584238984,10.0,0.0446501664080934,0.3936371508365741,GDSC2,MFE280
ACH-000192,MFE280,Elephantin,1835,MFE-280,908129,UCEC,urogenital_system,endometrium,4.203351065383372,0.908617090319431,20.0,0.0398569428782992,0.4420747486752506,GDSC2,MFE280
ACH-000192,MFE280,Fludarabine,1813,MFE-280,908129,UCEC,urogenital_system,endometrium,6.8175088674656665,0.9782245536116786,20.0,0.041103650536107,1.044669093707428,GDSC2,MFE280
ACH-000192,MFE280,Wnt-C59,1622,MFE-280,908129,UCEC,urogenital_system,endometrium,3.1817371307037616,0.8925178185871446,10.0,0.066667813792247,-1.0101626684876726,GDSC2,MFE280
ACH-000192,MFE280,Irinotecan,1088,MFE-280,908129,UCEC,urogenital_system,endometrium,4.877816766164292,0.959550855394588,10.0,0.071809728311713,1.0950452045049852,GDSC2,MFE280
ACH-000192,MFE280,AZD8186,1918,MFE-280,908129,UCEC,urogenital_system,endometrium,3.0122229813670023,0.8833816580427457,10.0,0.014512457357889,-0.2421520837868342,GDSC2,MFE280
ACH-000192,MFE280,LY2109761,1852,MFE-280,908129,UCEC,urogenital_system,endometrium,5.906505074980557,0.9752951280099452,10.0,0.0407640924269408,0.534756418002884,GDSC2,MFE280
ACH-000192,MFE280,AZD2014,1441,MFE-280,908129,UCEC,urogenital_system,endometrium,1.888161277167975,0.810572783497519,10.0,0.0670792741989981,-0.1360474703382017,GDSC2,MFE280
ACH-000192,MFE280,Topotecan,1808,MFE-280,908129,UCEC,urogenital_system,endometrium,1.429748492048198,0.860873329781833,3.0,0.0795661242701605,0.667442835164704,GDSC2,MFE280
ACH-000192,MFE280,AGI-5198,1913,MFE-280,908129,UCEC,urogenital_system,endometrium,5.043639626768974,0.959645025153492,10.0,0.082728435195812,0.261491894473568,GDSC2,MFE280
ACH-000192,MFE280,VE-822,1613,MFE-280,908129,UCEC,urogenital_system,endometrium,3.783496936119894,0.9448661586296874,5.0,0.0286819979965419,0.3176126460110032,GDSC2,MFE280
ACH-000192,MFE280,Epirubicin,1511,MFE-280,908129,UCEC,urogenital_system,endometrium,0.2158959496381265,0.853432251418625,1.0,0.0656344948304586,0.7207258969310016,GDSC2,MFE280
ACH-000192,MFE280,Erlotinib,1168,MFE-280,908129,UCEC,urogenital_system,endometrium,4.589653765051577,0.979150897340932,2.0,0.0527996761329001,1.401452289998326,GDSC2,MFE280
ACH-000192,MFE280,ML323,1629,MFE-280,908129,UCEC,urogenital_system,endometrium,4.428452368339787,0.9184785318646164,20.0,0.0914913980058697,-0.0965799566117769,GDSC2,MFE280
ACH-000192,MFE280,PD173074,1049,MFE-280,908129,UCEC,urogenital_system,endometrium,3.4784435316539315,0.9606311177356962,10.0,0.0237436289771102,-0.4638179107810964,GDSC2,MFE280
ACH-000192,MFE280,Cytarabine,1006,MFE-280,908129,UCEC,urogenital_system,endometrium,4.686223996369078,0.980292307558955,2.0,0.036194827285427,1.4439579688766282,GDSC2,MFE280
ACH-000192,MFE280,BMS-345541,1249,MFE-280,908129,UCEC,urogenital_system,endometrium,5.698109980068248,0.9721466108678032,10.0,0.0586746227950803,1.894577724564234,GDSC2,MFE280
ACH-000192,MFE280,Taselisib,1561,MFE-280,908129,UCEC,urogenital_system,endometrium,-0.2034375245097645,0.6464799010209692,10.0,0.1567946486788157,-1.2949762265352909,GDSC2,MFE280
ACH-000192,MFE280,Temozolomide,1375,MFE-280,908129,UCEC,urogenital_system,endometrium,7.068705160284615,0.9761867393382916,30.0,0.0601029546328043,0.5783130881874574,GDSC2,MFE280
ACH-000192,MFE280,AZD4547,1786,MFE-280,908129,UCEC,urogenital_system,endometrium,1.5390658122184293,0.9228211014916295,10.0,0.0596709589065319,-0.891355739721573,GDSC2,MFE280
ACH-000192,MFE280,Sinularin,1838,MFE-280,908129,UCEC,urogenital_system,endometrium,4.779829654836581,0.9763749296182676,3.0,0.0607150312880243,1.1986522832181992,GDSC2,MFE280
ACH-000192,MFE280,GNE-317,1926,MFE-280,908129,UCEC,urogenital_system,endometrium,0.3959310662409049,0.6702604136801777,10.0,0.0836623205367453,-0.1496584644454832,GDSC2,MFE280
ACH-000192,MFE280,Gemcitabine,1190,MFE-280,908129,UCEC,urogenital_system,endometrium,4.346862652725119,0.9639497604694311,10.0,0.0647528446880056,1.391101682078858,GDSC2,MFE280
ACH-000192,MFE280,Podophyllotoxin bromide,1825,MFE-280,908129,UCEC,urogenital_system,endometrium,1.7489281279643625,0.9308211517243548,1.0,0.0620061051926436,1.546378400611202,GDSC2,MFE280
ACH-000192,MFE280,LCL161,1557,MFE-280,908129,UCEC,urogenital_system,endometrium,5.533247320245408,0.9693922467403688,10.0,0.0371669213608495,0.5258334847503393,GDSC2,MFE280
ACH-000192,MFE280,Tamoxifen,1199,MFE-280,908129,UCEC,urogenital_system,endometrium,3.925288855297264,0.9260985231199031,10.0,0.0629464251797064,0.144051228355745,GDSC2,MFE280
ACH-000192,MFE280,YK-4-279,1239,MFE-280,908129,UCEC,urogenital_system,endometrium,4.421013074715812,0.9181672846789728,20.0,0.0332500751000996,1.2904919825448833,GDSC2,MFE280
ACH-000192,MFE280,Bortezomib,1191,MFE-280,908129,UCEC,urogenital_system,endometrium,-4.517082737110381,0.792485317240724,0.02,0.1639988414056911,0.2482423601868977,GDSC2,MFE280
ACH-000192,MFE280,Camptothecin,1003,MFE-280,908129,UCEC,urogenital_system,endometrium,-0.2089895117759967,0.9424175453611524,0.1,0.0541402768542195,0.927142645925768,GDSC2,MFE280
ACH-000192,MFE280,Vinorelbine,2048,MFE-280,908129,UCEC,urogenital_system,endometrium,-0.3240834001063636,0.938749156330106,0.1,0.074057638433821,1.3536171274201916,GDSC2,MFE280
ACH-000192,MFE280,Dactolisib,1057,MFE-280,908129,UCEC,urogenital_system,endometrium,-0.9119728142243576,0.8697347235270964,0.25,0.0406179881833477,0.4417301605749815,GDSC2,MFE280
ACH-000192,MFE280,Wee1 Inhibitor,1046,MFE-280,908129,UCEC,urogenital_system,endometrium,5.963061970139838,0.9760896756952366,10.0,0.0270710052837191,2.721730386055823,GDSC2,MFE280
ACH-000192,MFE280,Cediranib,1922,MFE-280,908129,UCEC,urogenital_system,endometrium,2.4749574146890128,0.850549998370961,10.0,0.0358299783381036,0.2933696694201139,GDSC2,MFE280
ACH-000192,MFE280,AZD5582,1617,MFE-280,908129,UCEC,urogenital_system,endometrium,1.9525277699357768,0.8128870520522454,10.0,0.1788544202614873,-0.0840295595469037,GDSC2,MFE280
ACH-000192,MFE280,Afuresertib,1912,MFE-280,908129,UCEC,urogenital_system,endometrium,2.1318366701474627,0.826448223149478,10.0,0.1021654232025893,-0.2995438471651087,GDSC2,MFE280
ACH-000192,MFE280,Dasatinib,1079,MFE-280,908129,UCEC,urogenital_system,endometrium,2.2872808636601003,0.9314153796965454,2.0,0.0932186412295304,0.355320103576221,GDSC2,MFE280
ACH-000192,MFE280,Pevonedistat,1529,MFE-280,908129,UCEC,urogenital_system,endometrium,2.65346215518546,0.8621202978004123,10.0,0.0595657706690446,0.8436447028787931,GDSC2,MFE280
ACH-000192,MFE280,Vorinostat,1012,MFE-280,908129,UCEC,urogenital_system,endometrium,3.1618350624488123,0.8914748747272494,10.0,0.0654680704388894,1.5476777341748091,GDSC2,MFE280
ACH-000192,MFE280,CZC24832,1615,MFE-280,908129,UCEC,urogenital_system,endometrium,5.631283791469852,0.9710594220885836,10.0,0.0949775404828939,0.4234388078845082,GDSC2,MFE280
ACH-000192,MFE280,Savolitinib,1936,MFE-280,908129,UCEC,urogenital_system,endometrium,3.7321411751878415,0.9770616621980792,1.0,0.0281426268726762,0.809352668231604,GDSC2,MFE280
ACH-000192,MFE280,AZD7762,1022,MFE-280,908129,UCEC,urogenital_system,endometrium,1.808199273598556,0.8014986230305311,10.0,0.1171010952372345,1.0562963035155348,GDSC2,MFE280
ACH-000192,MFE280,Gallibiscoquinazole,1830,MFE-280,908129,UCEC,urogenital_system,endometrium,3.2002548568864126,0.9688571637317837,1.0,0.056724628895949,0.5646364340469036,GDSC2,MFE280
ACH-000192,MFE280,PLX-4720,1036,MFE-280,908129,UCEC,urogenital_system,endometrium,4.13218549245226,0.9337023490801672,10.0,0.0611320716572022,-0.1057936523405835,GDSC2,MFE280
ACH-000192,MFE280,OF-1,1853,MFE-280,908129,UCEC,urogenital_system,endometrium,3.865063819502335,0.9237506563757472,10.0,0.025406520025729,-0.3102886709596977,GDSC2,MFE280
